"","id","X","Y","Z","x","y","u","v","L","a","b","h","c","R","G","B"
"1","LS1_bank(0-5)",19.9903117706127,17.1705723408914,4.52084004317688,0.479594166892632,0.411944867663615,9.90059161636751,4.15729585417637,48.474242211642,4.33115533415773,10.2552867031288,1.17118604686843,11.1323767404797,125.187928423073,111.995963228472,97.6456508836625
"2","LS1_bedload",18.1430711966062,15.6304855277594,4.10359686828654,0.478997746021914,0.412662622325231,9.05562242135933,4.09515625905549,46.4859166888519,3.92553711216997,10.0322152942471,1.1978183169529,10.7728912242327,119.390013564945,107.357613635874,93.1590192150036
"3","LS1_lowerriparian(0-5)",17.3087868342321,14.8296784510166,3.89369739174655,0.480370467612341,0.411567814675875,9.67652202709615,3.87948316457101,45.4000277416416,4.35168243390238,9.85505621146997,1.15497611667442,10.7730809398597,117.347016089838,104.363258336272,90.9055136800194
"4","LS1_SS",23.4421876070258,20.1700360948493,5.22095754001384,0.480046292517948,0.413039568217757,10.4766344438691,4.78687933422537,52.0289155142057,4.40009169148547,11.4229607296755,1.20311581340719,12.2411126424516,134.664578088952,120.869729257803,104.295756568688
"5","LS1_upland(0-5)",13.9078217220716,11.8569694088511,3.14159002362771,0.481133271152561,0.410185188711684,9.35164682646299,3.28605497119485,40.9878871587648,4.45142777002067,8.87663926287102,1.10596805525167,9.9302534607559,106.296823702945,93.5258785488225,82.0803438780869
"6","LS1_upperriparian(0-5)",17.1271228226286,14.7172047512712,3.96334744387014,0.478308709351531,0.41100699065124,9.00847253850576,3.55724215326497,45.244406899469,4.07803106244942,9.01766947381905,1.14609220468161,9.89690356047538,116.325133996627,104.179127334137,91.9494731019325
"7","LS1_upslope(0-5)",15.1072165104452,12.9021658493488,3.44185502997191,0.480337747072584,0.410227606928659,9.42356641263466,3.35828007322215,42.6154624806764,4.42784889422021,8.92147644664966,1.11010229205518,9.9598487849049,110.31404417833,97.4890199557491,85.8620754836027
